id,imdb_id,title,release_date,vote_average,vote_count
9543,tt0473075,Prince of Persia: The Sands of Time,2010-05-19,6.2,2372.0
429,tt0060196,"The Good, the Bad and the Ugly",1966-12-23,8.1,2371.0
335797,tt3470600,Sing,2016-11-23,6.8,2363.0
57201,tt1210819,The Lone Ranger,2013-07-03,5.9,2361.0
137,tt0107048,Groundhog Day,1993-02-11,7.4,2358.0
2105,tt0163651,American Pie,1999-07-09,6.4,2358.0
333484,tt2404435,The Magnificent Seven,2016-09-14,5.9,2358.0
810,tt0413267,Shrek the Third,2007-05-17,6.0,2355.0
80274,tt1731141,Ender's Game,2013-10-23,6.6,2354.0
1372,tt0450259,Blood Diamond,2006-12-07,7.4,2344.0
51540,tt1499658,Horrible Bosses,2011-07-08,6.4,2341.0
341174,tt4465564,Fifty Shades Darker,2017-02-08,6.0,2341.0
228967,tt2788710,The Interview,2014-12-25,6.1,2340.0
157353,tt2209764,Transcendence,2014-04-16,5.9,2339.0
295693,tt3874544,The Boss Baby,2017-03-23,6.1,2336.0
35,tt0462538,The Simpsons Movie,2007-07-25,6.9,2335.0
8355,tt1080016,Ice Age: Dawn of the Dinosaurs,2009-06-29,6.5,2330.0
68735,tt0803096,Warcraft,2016-05-25,6.3,2325.0
166424,tt1502712,Fantastic Four,2015-08-05,4.4,2322.0
207932,tt3062096,Inferno,2016-10-13,5.7,2316.0
22970,tt1259521,The Cabin in the Woods,2012-04-12,6.6,2314.0
7326,tt0467406,Juno,2007-12-05,7.0,2313.0
223702,tt1700841,Sausage Party,2016-07-11,5.6,2310.0
96721,tt1979320,Rush,2013-09-02,7.7,2310.0
114150,tt1981677,Pitch Perfect,2012-09-28,7.3,2310.0
203801,tt1638355,The Man from U.N.C.L.E.,2015-08-13,7.1,2306.0
50544,tt1632708,Friends with Benefits,2011-07-21,6.5,2306.0
225574,tt2024469,Non-Stop,2014-01-26,6.8,2302.0
7191,tt1060277,Cloverfield,2008-01-15,6.4,2297.0
37735,tt1282140,Easy A,2010-09-10,6.7,2282.0
18823,tt0800320,Clash of the Titans,2010-04-01,5.6,2280.0
1487,tt0167190,Hellboy,2004-04-02,6.5,2278.0
59859,tt1650554,Kick-Ass 2,2013-07-17,6.3,2275.0
328387,tt3531824,Nerve,2016-07-27,7.1,2262.0
1734,tt0209163,The Mummy Returns,2001-04-28,6.0,2258.0
176,tt0387564,Saw,2004-10-01,7.2,2255.0
4638,tt0425112,Hot Fuzz,2007-02-14,7.4,2252.0
1995,tt0146316,Lara Croft: Tomb Raider,2001-06-11,5.7,2235.0
260346,tt2446042,Taken 3,2014-12-16,6.1,2225.0
46195,tt1436562,Rio,2011-04-03,6.5,2213.0
20504,tt1037705,The Book of Eli,2010-01-14,6.6,2207.0
43074,tt1289401,Ghostbusters,2016-07-14,5.3,2203.0
44826,tt0970179,Hugo,2011-11-22,7.0,2197.0
2108,tt0088847,The Breakfast Club,1985-02-15,7.8,2189.0
22538,tt0446029,Scott Pilgrim vs. the World,2010-07-27,7.2,2185.0
13448,tt0808151,Angels & Demons,2009-05-13,6.5,2183.0
381284,tt4846340,Hidden Figures,2016-12-10,7.8,2178.0
296,tt0181852,Terminator 3: Rise of the Machines,2003-07-02,5.9,2177.0
49529,tt0401729,John Carter,2012-03-07,6.1,2170.0
163,tt0349903,Ocean's Twelve,2004-12-09,6.4,2169.0
9339,tt0389860,Click,2006-06-22,6.0,2167.0
1824,tt0343660,50 First Dates,2004-02-13,6.6,2161.0
8363,tt0829482,Superbad,2007-08-17,7.0,2152.0
268,tt0096895,Batman,1989-06-23,7.0,2145.0
44833,tt1440129,Battleship,2012-04-11,5.5,2141.0
122906,tt2194499,About Time,2013-08-16,7.8,2140.0
9479,tt0107688,The Nightmare Before Christmas,1993-10-09,7.6,2135.0
389,tt0050083,12 Angry Men,1957-03-25,8.2,2130.0
106,tt0093773,Predator,1987-06-11,7.3,2129.0
1359,tt0144084,American Psycho,2000-04-13,7.3,2128.0
27576,tt0944835,Salt,2010-07-21,6.2,2125.0
282035,tt2345759,The Mummy,2017-06-06,5.4,2122.0
1571,tt0337978,Live Free or Die Hard,2007-06-20,6.4,2122.0
302946,tt2140479,The Accountant,2016-10-14,6.9,2121.0
9693,tt0206634,Children of Men,2006-09-22,7.4,2120.0
1954,tt0289879,The Butterfly Effect,2004-01-22,7.3,2119.0
307081,tt1798684,Southpaw,2015-06-15,7.3,2112.0
28,tt0078788,Apocalypse Now,1979-08-15,8.0,2112.0
331,tt0163025,Jurassic Park III,2001-07-18,5.7,2109.0
363676,tt3263904,Sully,2016-09-07,7.0,2106.0
1576,tt0120804,Resident Evil,2002-03-15,6.4,2100.0
17578,tt0983193,The Adventures of Tintin,2011-10-25,6.7,2095.0
44896,tt1192628,Rango,2011-03-02,6.6,2094.0
1572,tt0112864,Die Hard: With a Vengeance,1995-05-19,6.9,2094.0
11321,tt0814314,Seven Pounds,2008-12-18,7.5,2092.0
10674,tt0120762,Mulan,1998-06-18,7.6,2089.0
49013,tt1216475,Cars 2,2011-06-11,5.8,2088.0
584,tt0322259,2 Fast 2 Furious,2003-06-05,6.2,2087.0
339403,tt3890160,Baby Driver,2017-06-28,7.2,2083.0
1949,tt0443706,Zodiac,2007-03-02,7.3,2080.0
275,tt0116282,Fargo,1996-04-05,7.7,2080.0
32657,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010-02-01,6.0,2079.0
80278,tt1649419,The Impossible,2012-09-09,7.0,2071.0
87421,tt1411250,Riddick,2013-09-02,6.2,2066.0
262504,tt3410834,Allegiant,2016-03-09,5.9,2064.0
587,tt0319061,Big Fish,2003-12-25,7.6,2064.0
956,tt0317919,Mission: Impossible III,2006-05-03,6.5,2062.0
49849,tt0409847,Cowboys & Aliens,2011-07-29,5.4,2054.0
293863,tt1655441,The Age of Adaline,2015-04-16,7.4,2052.0
59436,tt1605783,Midnight in Paris,2011-05-11,7.4,2049.0
4935,tt0347149,Howl's Moving Castle,2004-11-19,8.2,2049.0
9552,tt0070047,The Exorcist,1973-12-26,7.5,2046.0
128,tt0119698,Princess Mononoke,1997-07-12,8.2,2041.0
298,tt0496806,Ocean's Thirteen,2007-06-07,6.5,2040.0
18360,tt1078912,Night at the Museum: Battle of the Smithsonian,2009-05-20,5.9,2026.0
10192,tt0892791,Shrek Forever After,2010-05-16,6.0,2021.0
6957,tt0405422,The 40 Year Old Virgin,2005-08-11,6.2,2020.0
259693,tt3065204,The Conjuring 2,2016-05-13,7.0,2018.0
644,tt0212720,A.I. Artificial Intelligence,2001-06-29,6.8,2011.0
238636,tt2975578,The Purge: Anarchy,2014-07-17,6.6,2008.0
85350,tt1065073,Boyhood,2014-06-05,7.5,2008.0
324852,tt3469046,Despicable Me 3,2017-06-15,6.2,2002.0
670,tt0364569,Oldboy,2003-01-01,8.0,2000.0
286565,tt3622592,Paper Towns,2015-06-18,6.1,1997.0
254470,tt2848292,Pitch Perfect 2,2015-05-07,6.8,1997.0
9741,tt0217869,Unbreakable,2000-11-13,6.9,1994.0
299687,tt2304933,The 5th Wave,2016-01-14,5.6,1993.0
340666,tt4550098,Nocturnal Animals,2016-11-04,7.2,1990.0
14869,tt1046173,G.I. Joe: The Rise of Cobra,2009-08-04,5.6,1988.0
81188,tt1446192,Rise of the Guardians,2012-11-21,7.1,1981.0
594,tt0362227,The Terminal,2004-06-17,7.1,1974.0
2059,tt0368891,National Treasure,2004-11-19,6.4,1974.0
408,tt0029583,Snow White and the Seven Dwarfs,1937-12-20,6.9,1973.0
206487,tt2397535,Predestination,2014-08-28,7.3,1971.0
49049,tt1343727,Dredd,2012-09-07,6.6,1971.0
38055,tt1001526,Megamind,2010-10-28,6.7,1968.0
955,tt0120755,Mission: Impossible II,2000-05-24,5.9,1966.0
50014,tt1454029,The Help,2011-08-09,7.9,1966.0
76726,tt1706593,Chronicle,2012-02-01,6.6,1965.0
3131,tt0217505,Gangs of New York,2002-12-14,7.1,1964.0
312221,tt3076658,Creed,2015-11-25,7.3,1963.0
395992,tt5442430,Life,2017-03-22,6.3,1959.0
3933,tt0121164,Corpse Bride,2005-09-09,7.2,1957.0
147441,tt1528100,Exodus: Gods and Kings,2014-12-03,5.6,1957.0
36647,tt0120611,Blade,1998-08-21,6.5,1950.0
9654,tt0317740,The Italian Job,2003-05-30,6.6,1949.0
616,tt0325710,The Last Samurai,2003-12-05,7.3,1946.0
153,tt0335266,Lost in Translation,2003-08-31,7.3,1943.0
423,tt0253474,The Pianist,2002-09-24,8.1,1927.0
257211,tt2361509,The Intern,2015-09-24,7.1,1926.0
49444,tt1302011,Kung Fu Panda 2,2011-05-25,6.7,1925.0
82695,tt1707386,Les Misérables,2012-12-18,7.2,1925.0
10144,tt0097757,The Little Mermaid,1989-11-17,7.2,1921.0
1573,tt0099423,Die Hard 2,1990-07-02,6.6,1920.0
508,tt0314331,Love Actually,2003-09-07,7.0,1917.0
117251,tt2334879,White House Down,2013-06-27,6.3,1910.0
8467,tt0109686,Dumb and Dumber,1994-12-16,6.5,1894.0
270303,tt3235888,It Follows,2015-02-04,6.6,1894.0
181533,tt2692250,Night at the Museum: Secret of the Tomb,2014-12-17,6.1,1893.0
242224,tt2321549,The Babadook,2014-05-22,6.5,1890.0
949,tt0113277,Heat,1995-12-15,7.7,1886.0
52520,tt1496025,Underworld: Awakening,2012-01-19,6.1,1885.0
12162,tt0887912,The Hurt Locker,2008-10-10,7.2,1881.0
10201,tt1068680,Yes Man,2008-12-09,6.4,1869.0
10527,tt0479952,Madagascar: Escape 2 Africa,2008-10-30,6.2,1866.0
72710,tt1517260,The Host,2013-03-22,6.0,1859.0
227156,tt0435651,The Giver,2014-08-11,6.4,1859.0
18240,tt1041829,The Proposal,2009-06-01,6.7,1858.0
80321,tt1277953,Madagascar 3: Europe's Most Wanted,2012-06-06,6.4,1857.0
8247,tt0489099,Jumper,2008-02-10,5.9,1855.0
598,tt0317248,City of God,2002-02-05,8.2,1852.0
782,tt0119177,Gattaca,1997-09-07,7.5,1846.0
343611,tt3393786,Jack Reacher: Never Go Back,2016-10-19,5.3,1843.0
1366,tt0075148,Rocky,1976-11-21,7.5,1843.0
346685,tt3631112,The Girl on the Train,2016-10-05,6.2,1837.0
561,tt0360486,Constantine,2005-02-08,6.6,1837.0
676,tt0213149,Pearl Harbor,2001-05-21,6.6,1833.0
855,tt0265086,Black Hawk Down,2001-12-28,7.2,1832.0
17431,tt1182345,Moon,2009-06-12,7.6,1831.0
376867,tt4975722,Moonlight,2016-10-21,7.3,1831.0
300669,tt4160708,Don't Breathe,2016-08-25,6.7,1830.0
138103,tt2333784,The Expendables 3,2014-08-04,6.1,1830.0
339846,tt1469304,Baywatch,2017-05-12,6.1,1829.0
39513,tt1092026,Paul,2011-02-14,6.5,1825.0
107985,tt1213663,The World's End,2013-07-18,6.7,1820.0
170,tt0289043,28 Days Later,2002-10-31,7.1,1816.0
1637,tt0111257,Speed,1994-06-09,6.8,1814.0
1635,tt0399201,The Island,2005-07-20,6.5,1813.0
2787,tt0134847,Pitch Black,2000-02-18,6.7,1812.0
114,tt0100405,Pretty Woman,1990-03-23,7.0,1807.0
253412,tt2719848,Everest,2015-09-10,6.7,1805.0
82682,tt1321870,Gangster Squad,2013-01-10,6.2,1805.0
22794,tt0844471,Cloudy with a Chance of Meatballs,2009-09-17,6.5,1799.0
13053,tt0397892,Bolt,2008-11-21,6.3,1798.0
9325,tt0061852,The Jungle Book,1967-10-17,7.1,1791.0
76493,tt1645170,The Dictator,2012-05-15,5.9,1789.0
6637,tt0465234,National Treasure: Book of Secrets,2007-12-13,6.1,1782.0
105864,tt1979388,The Good Dinosaur,2015-11-14,6.6,1782.0
241259,tt2567026,Alice Through the Looking Glass,2016-05-25,6.5,1782.0
49018,tt1591095,Insidious,2010-09-13,6.8,1775.0
2668,tt0162661,Sleepy Hollow,1999-11-18,6.9,1774.0
28178,tt1028532,Hachi: A Dog's Tale,2009-06-13,7.7,1769.0
4951,tt0147800,10 Things I Hate About You,1999-03-30,7.3,1768.0
380,tt0095953,Rain Man,1988-12-11,7.6,1762.0
11224,tt0042332,Cinderella,1950-03-04,6.8,1760.0
1250,tt0259324,Ghost Rider,2007-02-16,5.2,1754.0
109428,tt1288558,Evil Dead,2013-04-05,6.4,1754.0
9615,tt0463985,The Fast and the Furious: Tokyo Drift,2006-06-03,6.1,1749.0
38365,tt1375670,Grown Ups,2010-06-24,6.0,1746.0
13885,tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007-12-20,7.0,1745.0
861,tt0100802,Total Recall,1990-06-01,7.1,1745.0
37710,tt1243957,The Tourist,2010-12-08,6.0,1744.0
1597,tt0212338,Meet the Parents,2000-10-06,6.6,1743.0
762,tt0071853,Monty Python and the Holy Grail,1975-03-13,7.8,1742.0
11970,tt0119282,Hercules,1997-06-26,7.3,1741.0
34544,tt0429493,The A-Team,2010-06-10,6.2,1737.0
41733,tt1231583,Due Date,2010-11-04,6.2,1737.0
744,tt0092099,Top Gun,1986-05-16,6.7,1736.0
225886,tt1956620,Sex Tape,2014-07-17,5.2,1733.0
8392,tt0096283,My Neighbor Totoro,1988-04-16,8.0,1730.0
9737,tt0112442,Bad Boys,1995-04-07,6.5,1729.0
773,tt0449059,Little Miss Sunshine,2006-07-26,7.5,1728.0
4108,tt0293662,The Transporter,2002-10-02,6.6,1724.0
97630,tt1790885,Zero Dark Thirty,2012-12-19,6.7,1723.0
8488,tt0386588,Hitch,2005-02-10,6.3,1721.0
565,tt0298130,The Ring,2002-10-18,6.5,1720.0
37135,tt0120855,Tarzan,1999-06-18,7.1,1715.0
1933,tt0230600,The Others,2001-08-02,7.4,1708.0
138697,tt2229499,Don Jon,2013-07-26,5.9,1708.0
7446,tt0942385,Tropic Thunder,2008-08-09,6.5,1707.0
184315,tt1267297,Hercules,2014-07-23,5.6,1707.0
364,tt0103776,Batman Returns,1992-06-19,6.6,1706.0
83666,tt1748122,Moonrise Kingdom,2012-05-16,7.6,1701.0
44264,tt1403865,True Grit,2010-12-22,7.2,1701.0
334543,tt3741834,Lion,2016-11-24,8.0,1699.0
302699,tt1489889,Central Intelligence,2016-06-15,6.2,1699.0
55721,tt1478338,Bridesmaids,2011-04-28,6.5,1697.0
116741,tt2234155,The Internship,2013-06-07,6.1,1691.0
306819,tt0810819,The Danish Girl,2015-11-27,7.4,1689.0
97367,tt1817273,The Place Beyond the Pines,2013-03-20,6.8,1689.0
630,tt0032138,The Wizard of Oz,1939-08-15,7.4,1689.0
107846,tt1211956,Escape Plan,2013-10-09,6.7,1688.0
224141,tt2180411,Into the Woods,2014-12-25,5.6,1688.0
76285,tt1854564,Percy Jackson: Sea of Monsters,2013-08-07,5.9,1685.0
3049,tt0109040,Ace Ventura: Pet Detective,1994-02-04,6.4,1684.0
38050,tt1385826,The Adjustment Bureau,2011-03-03,6.5,1677.0
65,tt0298203,8 Mile,2002-11-08,6.8,1676.0
281338,tt3450958,War for the Planet of the Apes,2017-07-11,6.7,1675.0
38575,tt1155076,The Karate Kid,2010-06-10,6.2,1675.0
7131,tt0338526,Van Helsing,2004-05-05,6.0,1674.0
100,tt0120735,"Lock, Stock and Two Smoking Barrels",1998-03-05,7.5,1671.0
388,tt0454848,Inside Man,2006-03-23,7.3,1671.0
2454,tt0499448,The Chronicles of Narnia: Prince Caspian,2008-05-15,6.3,1668.0
109431,tt2024432,Identity Thief,2013-02-07,5.6,1667.0
2034,tt0139654,Training Day,2001-10-05,7.3,1665.0
8077,tt0103644,Alien³,1992-05-22,6.2,1664.0
23629,tt0978764,Sucker Punch,2011-03-24,5.9,1661.0
200727,tt1638002,"Love, Rosie",2014-10-16,7.7,1660.0
1491,tt0443543,The Illusionist,2006-08-18,7.1,1657.0
267860,tt3300542,London Has Fallen,2016-03-02,5.8,1656.0
123553,tt1538403,The Mortal Instruments: City of Bones,2013-08-21,6.2,1649.0
755,tt0116367,From Dusk Till Dawn,1996-01-19,6.9,1644.0
12230,tt0055254,One Hundred and One Dalmatians,1961-01-25,6.8,1643.0
71552,tt1605630,American Reunion,2012-04-04,6.1,1641.0
788,tt0107614,Mrs. Doubtfire,1993-11-24,7.0,1638.0
568,tt0112384,Apollo 13,1995-06-30,7.3,1637.0
52449,tt1284575,Bad Teacher,2011-05-16,5.4,1634.0
621,tt0077631,Grease,1978-07-07,7.2,1633.0
140300,tt2267968,Kung Fu Panda 3,2016-01-23,6.7,1630.0
927,tt0087363,Gremlins,1984-06-07,6.9,1629.0
1091,tt0084787,The Thing,1982-06-25,7.8,1629.0
22881,tt0878804,The Blind Side,2009-11-20,7.2,1626.0
2675,tt0286106,Signs,2002-08-02,6.4,1624.0
57214,tt1636826,Project X,2012-03-01,6.5,1624.0
274479,tt2446980,Joy,2015-12-24,6.4,1619.0
346672,tt3717252,Underworld: Blood Wars,2016-11-28,5.2,1619.0
332567,tt4052882,The Shallows,2016-06-24,6.2,1619.0
71679,tt1855325,Resident Evil: Retribution,2012-09-12,5.6,1618.0
496,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-11-01,6.5,1617.0
31011,tt0485947,Mr. Nobody,2009-09-11,7.9,1616.0
544,tt0129387,There's Something About Mary,1998-07-15,6.5,1616.0
754,tt0119094,Face/Off,1997-06-27,6.8,1612.0
10555,tt0307453,Shark Tale,2004-09-20,5.8,1612.0
82507,tt1922777,Sinister,2012-03-29,6.8,1611.0
136400,tt1272878,2 Guns,2013-08-02,6.6,1611.0
321697,tt2080374,Steve Jobs,2015-10-09,6.8,1608.0
46529,tt1464540,I Am Number Four,2011-02-18,5.9,1606.0
136795,tt2404463,The Heat,2013-06-27,6.5,1595.0
134374,tt1980209,Pain & Gain,2013-04-18,6.1,1595.0
2789,tt0296572,The Chronicles of Riddick,2004-06-11,6.3,1593.0
242,tt0099674,The Godfather: Part III,1990-12-24,7.1,1589.0
50546,tt1564367,Just Go with It,2011-02-10,6.3,1588.0
250546,tt3322940,Annabelle,2014-10-02,5.5,1588.0
8961,tt0172156,Bad Boys II,2003-07-18,6.3,1588.0
7299,tt0238380,Equilibrium,2002-12-06,6.9,1584.0
563,tt0120201,Starship Troopers,1997-11-06,6.7,1584.0
37834,tt1013743,Knight and Day,2010-06-15,5.9,1583.0
9509,tt0328107,Man on Fire,2004-04-23,7.3,1583.0
7345,tt0469494,There Will Be Blood,2007-12-28,7.9,1581.0
184,tt0119396,Jackie Brown,1997-12-24,7.3,1580.0
122081,tt2101441,Spring Breakers,2013-01-24,5.0,1580.0
290595,tt2381991,The Huntsman: Winter's War,2016-04-06,6.0,1575.0
227159,tt2170439,Horrible Bosses 2,2014-11-26,6.1,1575.0
1927,tt0286716,Hulk,2003-06-19,5.3,1571.0
334533,tt3553976,Captain Fantastic,2016-07-02,7.9,1569.0
235,tt0092005,Stand by Me,1986-08-22,7.8,1568.0
9340,tt0089218,The Goonies,1985-06-06,7.4,1563.0
879,tt0102057,Hook,1991-12-11,6.7,1563.0
136797,tt2369135,Need for Speed,2014-03-13,6.1,1560.0
628,tt0110148,Interview with the Vampire,1994-11-11,7.2,1558.0
12092,tt0043274,Alice in Wonderland,1951-07-03,7.0,1557.0
2649,tt0119174,The Game,1997-09-12,7.5,1556.0
36586,tt0187738,Blade II,2002-03-22,6.3,1556.0
11253,tt0411477,Hellboy II: The Golden Army,2008-07-11,6.5,1555.0
10140,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-08-13,6.2,1555.0
334541,tt4034228,Manchester by the Sea,2016-11-18,7.5,1553.0
345920,tt4682786,Collateral Beauty,2016-12-06,6.9,1553.0
9480,tt0287978,Daredevil,2003-02-14,5.0,1551.0
193756,tt1091191,Lone Survivor,2013-12-24,7.4,1549.0
146216,tt1821694,RED 2,2013-07-18,6.4,1548.0
834,tt0401855,Underworld: Evolution,2006-01-12,6.4,1548.0
152760,tt2177771,The Monuments Men,2014-01-24,5.8,1545.0
11688,tt0120917,The Emperor's New Groove,2000-12-09,7.2,1544.0
75,tt0116996,Mars Attacks!,1996-12-12,6.1,1544.0
228161,tt2224026,Home,2015-03-18,6.8,1539.0
567,tt0047396,Rear Window,1954-08-01,8.2,1531.0
142,tt0388795,Brokeback Mountain,2005-09-02,7.5,1531.0
414,tt0112462,Batman Forever,1995-06-16,5.2,1529.0
13811,tt0448011,Knowing,2009-03-19,5.9,1528.0
159824,tt2510894,Hotel Transylvania 2,2015-09-21,6.7,1528.0
203833,tt0816442,The Book Thief,2013-11-08,7.4,1528.0
4982,tt0765429,American Gangster,2007-11-02,7.4,1527.0
27022,tt0963966,The Sorcerer's Apprentice,2010-07-13,5.9,1526.0
2567,tt0338751,The Aviator,2004-12-17,7.0,1526.0
5255,tt0338348,The Polar Express,2004-11-10,6.4,1524.0
1368,tt0083944,First Blood,1982-10-22,7.2,1523.0
8699,tt0357413,Anchorman: The Legend of Ron Burgundy,2004-07-09,6.7,1523.0
22803,tt1197624,Law Abiding Citizen,2009-10-15,7.2,1522.0
11774,tt0339291,Lemony Snicket's A Series of Unfortunate Events,2004-12-16,6.7,1521.0
4232,tt0117571,Scream,1996-12-20,7.0,1520.0
7551,tt0453467,Déjà Vu,2006-11-22,6.6,1519.0
2493,tt0093779,The Princess Bride,1987-09-18,7.6,1518.0
1018,tt0166924,Mulholland Drive,2001-05-16,7.7,1517.0
23168,tt0840361,The Town,2010-09-15,7.0,1516.0
45317,tt0964517,The Fighter,2010-12-17,7.2,1512.0
4523,tt0461770,Enchanted,2007-11-20,6.6,1512.0
9679,tt0187078,Gone in Sixty Seconds,2000-06-09,6.1,1511.0
10530,tt0114148,Pocahontas,1995-06-14,6.7,1509.0
274857,tt1972591,King Arthur: Legend of the Sword,2017-04-27,6.5,1506.0
133805,tt1939659,Carrie,2013-10-16,5.8,1505.0
47971,tt1293847,xXx: Return of Xander Cage,2017-01-13,5.5,1497.0
7485,tt0822854,Shooter,2007-03-22,6.9,1495.0
188161,tt2557490,A Million Ways to Die in the West,2014-05-22,5.8,1494.0
201085,tt2554274,Crimson Peak,2015-10-13,6.4,1494.0
5548,tt0093870,RoboCop,1987-07-17,7.1,1494.0
14574,tt0914798,The Boy in the Striped Pyjamas,2008-05-07,7.7,1492.0
325133,tt4438848,Neighbors 2: Sorority Rising,2016-05-04,5.6,1490.0
9444,tt0118617,Anastasia,1997-11-20,7.4,1481.0
296524,tt1860357,Deepwater Horizon,2016-09-29,6.5,1478.0
1538,tt0369339,Collateral,2004-08-04,7.0,1476.0
75174,tt1601913,The Grey,2012-01-26,6.4,1476.0
4011,tt0094721,Beetlejuice,1988-02-29,7.1,1475.0
9802,tt0117500,The Rock,1996-06-06,6.9,1474.0
324849,tt4116284,The Lego Batman Movie,2017-02-08,7.2,1473.0
322,tt0327056,Mystic River,2003-10-07,7.6,1473.0
935,tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964-01-29,8.0,1472.0
310131,tt4263482,The Witch,2016-02-19,6.3,1471.0
10386,tt0129167,The Iron Giant,1999-08-06,7.6,1470.0
4247,tt0175142,Scary Movie,2000-07-07,6.0,1468.0
193610,tt2203939,The Other Woman,2014-04-16,6.2,1467.0
119283,tt1904996,Parker,2013-01-23,5.7,1467.0
856,tt0096438,Who Framed Roger Rabbit,1988-06-21,7.2,1466.0
311324,tt2034800,The Great Wall,2016-12-16,5.8,1465.0
15512,tt0892782,Monsters vs Aliens,2009-03-19,6.0,1464.0
289,tt0034583,Casablanca,1942-11-26,7.9,1462.0
44943,tt1217613,Battle: Los Angeles,2011-03-08,5.5,1462.0
57165,tt1646987,Wrath of the Titans,2012-03-27,5.5,1459.0
9836,tt0366548,Happy Feet,2006-11-16,5.9,1457.0
1624,tt0119528,Liar Liar,1997-03-21,6.4,1456.0
72976,tt0443272,Lincoln,2012-11-09,6.7,1456.0
1584,tt0332379,School of Rock,2003-10-03,6.8,1454.0
7451,tt0295701,xXx,2002-08-09,5.8,1454.0
132232,tt2023587,Mama,2013-01-17,6.0,1452.0
3170,tt0034492,Bambi,1942-08-14,6.8,1450.0
415,tt0118688,Batman & Robin,1997-06-20,4.2,1447.0
12437,tt0834001,Underworld: Rise of the Lycans,2009-01-22,6.2,1447.0
1996,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003-07-21,5.5,1443.0
335988,tt3371366,Transformers: The Last Knight,2017-06-21,6.2,1440.0
8871,tt0170016,How the Grinch Stole Christmas,2000-11-17,6.2,1440.0
5876,tt0884328,The Mist,2007-11-21,6.7,1438.0
227306,tt1809398,Unbroken,2014-12-25,7.3,1437.0
11631,tt0795421,Mamma Mia!,2008-07-03,6.4,1435.0
20662,tt0955308,Robin Hood,2010-05-12,6.2,1434.0
205587,tt1872194,The Judge,2014-10-08,7.2,1433.0
14836,tt0327597,Coraline,2009-02-05,7.3,1432.0
291870,tt1860213,Dirty Grandpa,2016-01-21,5.7,1429.0
1452,tt0348150,Superman Returns,2006-06-28,5.4,1429.0
117,tt0094226,The Untouchables,1987-06-02,7.6,1424.0
1735,tt0859163,The Mummy: Tomb of the Dragon Emperor,2008-07-01,5.2,1418.0
9532,tt0195714,Final Destination,2000-03-16,6.4,1416.0
369885,tt3640424,Allied,2016-11-17,6.6,1415.0
249164,tt1355630,If I Stay,2014-08-21,7.3,1415.0
8321,tt0780536,In Bruges,2008-02-08,7.4,1414.0
1813,tt0118971,The Devil's Advocate,1997-10-17,7.2,1414.0
693,tt0290002,Meet the Fockers,2004-12-22,6.1,1412.0
10895,tt0032910,Pinocchio,1940-02-23,6.9,1412.0
59962,tt1596350,This Means War,2012-02-14,5.9,1411.0
10009,tt0328880,Brother Bear,2003-10-23,6.9,1410.0
60308,tt1210166,Moneyball,2011-09-22,7.0,1409.0
9522,tt0396269,Wedding Crashers,2005-07-14,6.4,1406.0
4348,tt0414387,Pride & Prejudice,2005-09-16,7.8,1406.0
27581,tt1386588,The Other Guys,2010-08-06,6.1,1406.0
8065,tt0478087,21,2008-03-27,6.5,1406.0
454,tt0117509,Romeo + Juliet,1996-10-31,6.7,1406.0
298312,tt3567288,The Visit,2015-09-10,6.0,1405.0
634,tt0243155,Bridget Jones's Diary,2001-04-13,6.6,1397.0
308266,tt2005151,War Dogs,2016-08-17,6.8,1392.0
14306,tt0822832,Marley & Me,2008-12-25,6.9,1392.0
16996,tt0974661,17 Again,2009-03-11,6.1,1388.0
8078,tt0118583,Alien: Resurrection,1997-11-12,5.9,1388.0
9928,tt0358082,Robots,2005-03-10,6.0,1383.0
35791,tt1220634,Resident Evil: Afterlife,2010-09-09,5.8,1382.0
277216,tt1398426,Straight Outta Compton,2015-08-13,7.7,1381.0
251,tt0099653,Ghost,1990-07-12,6.9,1381.0
10693,tt0046183,Peter Pan,1953-02-05,7.0,1380.0
270946,tt1911658,Penguins of Madagascar,2014-11-22,6.5,1375.0
2770,tt0252866,American Pie 2,2001-08-10,6.0,1375.0
272693,tt1666801,The DUFF,2015-02-20,6.8,1372.0
3021,tt0450385,1408,2007-07-12,6.5,1372.0
11544,tt0275847,Lilo & Stitch,2002-06-21,7.1,1371.0
11322,tt1152836,Public Enemies,2009-07-01,6.5,1371.0
88,tt0092890,Dirty Dancing,1987-08-21,7.1,1371.0
941,tt0093409,Lethal Weapon,1987-03-06,7.0,1367.0
41630,tt1411238,No Strings Attached,2011-01-21,6.1,1367.0
